calendardate,ticker,eps,netinc,opinc,ncfo,cashnequsd,de,ebitda,fcf,marketcap,netmargin,pb,pe,ps,workingcapital,ev,divyield,fcfps,revenue,invcap,ebit,equityusd,assets,roe,roa,roic,stock_price,sp500_price,stock_p_change,sp500_p_change
9/30/2018,VRS,2.49,86000000.0,101000000.0,71000000.0,7000000.0,1.063,129000000.0,65000000.0,1076683196.0,0.122,1.285,8.898,0.41,318000000.0,1177683196.0,0.0,1.881,704000000.0,1445000000.0,101000000.0,838000000.0,1729000000.0,0.1026252983293556,0.04973973395026027,0.05951557093425606,20.70284439722697,273.4200927734375,12.27,0.07
6/30/2020,VRSK,1.1,179000000.0,259700000.0,249500000.0,309400000.0,2.22,345900000.0,192800000.0,30483082838.0,0.264,14.008,59.099,11.298,-611600000.0,33600882838.0,0.006,1.187,678800000.0,3627000000.0,259000000.0,2176100000.0,7007900000.0,0.08225724920729746,0.02554260192068951,0.04935208161014613,158.3940175374349,292.61378580729166,5.48,4.35
9/30/2020,VRSN,1.49,170979000.0,206649000.0,139590000.0,145701000.0,-2.273,219046000.0,124548000.0,23718877163.0,0.5379999999999999,-17.11,29.432,18.895,228118000.0,25362629163.0,0.0,1.0859999999999999,317879000.0,2377523000.0,207424000.0,-1386248000.0,1764306000.0,-0.1233394024734391,0.09691005981955511,0.07191476170787832,206.24449946085613,331.48317769368487,-0.27,2.14
9/30/2013,VRTS,2.64,21089000.0,31630000.0,3903000.0,244727000.0,0.251,35651000.0,3520000.0,1867803566.0,0.21,4.0089999999999995,29.815,5.165,352235000.0,1631148566.0,0.0,0.44,100409000.0,204909000.0,33863000.0,465853000.0,601634000.0,0.04526964514557167,0.03505287267674367,0.10291885666320172,160.04708226521808,145.78798370361332,-4.5,0.77
6/30/2020,VRTU,-0.01,894000.0,7155000.0,56032000.0,285601000.0,1.867,14860000.0,54694000.0,1228027063.0,-0.001,3.045,31.804000000000002,0.9490000000000001,389235000.0,1429201063.0,0.0,1.808,301064000.0,810990000.0,6497000.0,403299000.0,1263605000.0,0.0022167176214173603,0.00070749957462973,0.001102356379240188,31.222666676839193,292.61378580729166,0.94,4.35
9/30/2020,VRTX,2.56,667434000.0,674041000.0,907748000.0,5358087000.0,0.39,786369000.0,732953000.0,54181495594.0,0.434,6.662000000000001,20.137,9.044,5454430000.0,49369922594.0,0.0,2.815,1538271000.0,3083876000.0,759727000.0,8133473000.0,11301633000.0,0.0820601482294218,0.05905642131539752,0.21642698993085324,274.81199849446614,331.48317769368487,-5.59,2.14
6/30/2020,VSAT,-0.2,-12389000.0,-5314000.0,156907000.0,232418000.0,1.3530000000000002,83989000.0,-51815000.0,2841815676.0,-0.023,1.371,-2508.222,1.234,356338000.0,4736342676.0,0.0,-0.8290000000000001,530488000.0,6099388000.0,-8613000.0,2072966000.0,4904374000.0,-0.005976460781315275,-0.002526112404967484,-0.0020311873912595823,41.024499956766775,292.61378580729166,-3.18,4.35
9/30/2020,VSH,0.23,33484000.0,61490000.0,64330000.0,682422000.0,0.973,94579000.0,42424000.0,2457742104.0,0.052000000000000005,1.599,24.746,1.006,1112070000.0,2275581104.0,0.022000000000000002,0.293,640160000.0,2123153000.0,52961000.0,1536645000.0,3033833000.0,0.02179032893088514,0.011036863268347335,0.01577088415201354,15.86517589886983,331.48317769368487,3.68,2.14
6/30/2020,VSLR,-0.01,-1241000.0,-26104000.0,-54900000.0,422946000.0,20.535999999999998,82398000.0,-111055000.0,3206848739.0,-0.012,23.493000000000002,-36.086,8.472999999999999,207885000.0,4612119739.0,0.0,-0.89,106394000.0,4309203000.0,55877000.0,136505000.0,3105308000.0,-0.009091242079044723,-0.0003996382967486639,-0.0002879882892497754,7.3491666714350385,292.61378580729166,53.62,4.35
6/30/2020,VST,0.34,166000000.0,377000000.0,757000000.0,433000000.0,2.267,908000000.0,430000000.0,9169514151.0,0.066,1.138,16.115,0.8029999999999999,-594000000.0,19382514151.0,0.027999999999999997,0.88,2509000000.0,26789000000.0,375000000.0,8056000000.0,26307000000.0,0.020605759682224428,0.00631010757593036,0.006196573220351637,18.767300589879355,292.61378580729166,2.59,4.35
6/30/2020,VSTO,0.7,40476000.0,48043000.0,77363000.0,36059000.0,1.8359999999999999,64529000.0,72911000.0,1175759611.0,0.084,2.4019999999999997,-11.999,0.662,453015000.0,1655313611.0,0.0,1.256,479140000.0,1214406000.0,48043000.0,489505000.0,1388446000.0,0.0826876129968029,0.02915201599486044,0.033329874852396975,10.058499995867413,292.61378580729166,18.19,4.35
9/30/2018,VVC,0.61,50400000.0,76300000.0,96100000.0,28800000.0,2.457,159500000.0,-71300000.0,5951070183.0,0.076,3.174,30.163,2.222,-266900000.0,8286470183.0,0.025,-0.858,665000000.0,7658900000.0,85600000.0,1874800000.0,6480500000.0,0.026882867505867294,0.007777177686906875,0.006580579456579926,70.690491994222,273.4200927734375,0.29,0.07
12/31/2019,VVI,-0.31,-5428000.0,-10389000.0,7000000.0,61999000.0,1.6369999999999998,5707000.0,-7718000.0,1090384987.0,-0.017,2.332,49.483999999999995,0.795,-287884000.0,1473908987.0,0.006999999999999999,-0.382,321334000.0,771137000.0,-9196000.0,467498000.0,1318691000.0,-0.011610744858801534,-0.0041162031135421415,-0.007038956761249947,64.5057502746582,303.3311864217123,1.09,2.99
6/30/2020,VVV,0.32,59000000.0,80000000.0,117000000.0,751000000.0,-16.761,114000000.0,80000000.0,3867237477.0,0.114,-20.57,17.42,1.66,947000000.0,5300237477.0,0.021,0.43,516000000.0,3454000000.0,97000000.0,-188000000.0,2963000000.0,-0.31382978723404253,0.01991225109686129,0.017081644470179503,17.064600133895873,292.61378580729166,10.72,4.35
9/30/2020,VZ,1.05,4357000000.0,7678000000.0,8920000000.0,8983000000.0,3.542,10940000000.0,4602000000.0,237444000000.0,0.138,3.6489999999999996,12.969000000000001,1.85,2387000000.0,365670000000.0,0.043,1.112,31543000000.0,258679000000.0,6748000000.0,65069000000.0,296994000000.0,0.06695968894558084,0.014670330040337515,0.016843269070933472,57.68851496378581,331.48317769368487,1.56,2.14
9/30/2020,W,1.82,173166000.0,221854000.0,331027000.0,2442939000.0,-4.123,280845000.0,255028000.0,27259702244.0,0.045,-18.676,-161.25799999999998,2.096,826113000.0,28546609244.0,0.0,2.674,3839570000.0,3610389000.0,208270000.0,-1459586000.0,4558440000.0,-0.11864049120778083,0.037987995893331926,0.04796325271321179,277.20299962361656,331.48317769368487,7.03,2.14
9/30/2020,WAB,0.67,128100000.0,206700000.0,229500000.0,559300000.0,0.838,327700000.0,188700000.0,10690636247.0,0.069,1.067,23.13,1.3530000000000002,707600000.0,14386036247.0,0.009000000000000001,0.9940000000000001,1865100000.0,6655500000.0,220600000.0,10016900000.0,18444400000.0,0.012788387624913895,0.0069451974583071285,0.019247239125535272,64.3651065826416,331.48317769368487,0.87,2.14
9/30/2020,WAT,2.05,126769000.0,157345000.0,172579000.0,374934000.0,-65.435,192240000.0,144268000.0,13896195277.0,0.213,-334.19599999999997,27.576,6.055,569485000.0,15181814277.0,0.0,2.325,593784000.0,2556471000.0,161352000.0,-41581000.0,2679286000.0,-3.0487241769077222,0.04731447109416464,0.04958749776547436,209.50616658528645,331.48317769368487,-0.54,2.14
9/30/2020,WBA,0.43,373000000.0,934000000.0,2086000000.0,516000000.0,3.2,1218000000.0,1674000000.0,32593065668.0,0.011000000000000001,1.579,71.476,0.23399999999999999,-8997000000.0,72217065668.0,0.049,1.932,34746000000.0,73707000000.0,738000000.0,20637000000.0,87174000000.0,0.01807433250957019,0.0042787987243903,0.005060577692756455,38.67521781921387,331.48317769368487,-2.99,2.14
6/30/2020,WBT,-0.12,-17400000.0,700000.0,8100000.0,139700000.0,8.968,9100000.0,3200000.0,1030205394.0,-0.084,4.789,171.701,0.7759999999999999,289200000.0,2415605394.0,0.0,0.023,206000000.0,1863900000.0,-6100000.0,215100000.0,2144200000.0,-0.08089260808926081,-0.008114914653483817,-0.009335264767423145,5.469500017166138,292.61378580729166,9.62,4.35
6/30/2020,WCC,-0.84,-34506000.0,15270000.0,101160000.0,265222000.0,2.778,33978000.0,89759000.0,2329980988.0,-0.017,0.75,20.049,0.281,3136660000.0,7591276988.0,0.0,1.794,2086706000.0,9488848000.0,15223000.0,3107398000.0,11732014000.0,-0.01110446746763691,-0.002941182988700832,-0.0036364793703092305,30.270333671569823,292.61378580729166,14.75,4.35
9/30/2020,WCN,0.6,158049000.0,231381000.0,432388000.0,955615000.0,1.078,422585000.0,230968000.0,25974297305.0,0.114,3.8989999999999996,125.314,4.801,455950000.0,29896603305.0,0.006999999999999999,0.878,1389552000.0,9974441000.0,232342000.0,6661934000.0,13849447000.0,0.02372419180376149,0.011411935797869763,0.015845399255958303,100.20236651102701,331.48317769368487,1.19,2.14
6/30/2020,WDAY,-0.12,-28016000.0,-16754000.0,157210000.0,1239696000.0,1.643,64850000.0,90655000.0,57799560000.0,-0.026000000000000002,20.363,-134.395,14.469000000000001,1161066000.0,58696773000.0,0.0,0.384,1061967000.0,3749441000.0,-28207000.0,2838478000.0,7501451000.0,-0.00987007826025074,-0.0037347441181712713,-0.007472047166497619,163.65583318074542,292.61378580729166,8.39,4.35
6/30/2020,WDC,0.5,148000000.0,261000000.0,172000000.0,3048000000.0,1.6869999999999998,649000000.0,-43000000.0,10661008734.0,0.035,1.1159999999999999,-42.644,0.637,4642000000.0,17188008734.0,0.043,-0.14400000000000002,4287000000.0,16775000000.0,272000000.0,9551000000.0,25662000000.0,0.015495759606323945,0.005767282363027044,0.008822652757078987,43.08316656748454,292.61378580729166,0.34,4.35
9/30/2020,WDFC,1.43,19665000.0,24519000.0,31908000.0,56462000.0,1.262,27098000.0,30053000.0,3205907643.0,0.17600000000000002,19.998,52.806999999999995,7.848,125038000.0,3269863643.0,0.011000000000000001,2.199,111646000.0,262113000.0,25377000.0,160313000.0,362637000.0,0.12266628408176505,0.054227781500508776,0.07502489384349498,195.41118596394853,331.48317769368487,2.56,2.14
12/31/2019,WDR,0.24,15936000.0,28865000.0,81752000.0,226140000.0,0.542,28164000.0,80188000.0,1092186922.0,0.059000000000000004,1.35,9.498,1.02,732202000.0,960972922.0,0.062,1.148,270071000.0,680050000.0,23851000.0,808897000.0,1266328000.0,0.01970090135085184,0.012584417307364286,0.0234335710609514,14.969729932149253,303.3311864217123,2.09,2.99
6/30/2018,WEB,0.13,6212000.0,18177000.0,31303000.0,29932000.0,3.972,35155000.0,27187000.0,1259236733.0,0.033,4.173,25.258000000000003,1.6769999999999998,-156808000.0,1872351733.0,0.0,0.5660000000000001,186690000.0,585839000.0,17680000.0,301760000.0,1500441000.0,0.020585896076352066,0.004140116139188412,0.010603595868489465,20.24291671117147,258.16588694254557,10.95,1.7
6/30/2020,WEC,0.77,241900000.0,338800000.0,689100000.0,13300000.0,2.375,662600000.0,148000000.0,29433196088.0,0.156,2.835,25.107,4.081,-1771200000.0,42247996088.0,0.026000000000000002,0.469,1548700000.0,41319400000.0,420100000.0,10383700000.0,35042000000.0,0.023296127584579676,0.0069031447976713655,0.005854392851783908,88.99237976074218,292.61378580729166,-1.23,4.35
6/30/2020,WEN,0.11,24904000.0,60661000.0,49931000.0,368608000.0,9.476,95231000.0,33158000.0,5329106199.0,0.062,11.011,47.57899999999999,3.187,205273000.0,8770855199.0,0.016,0.14800000000000002,402306000.0,6036325000.0,60517000.0,483983000.0,5070356000.0,0.05145635280578037,0.00491168667446625,0.004125689057497732,20.124408197402953,292.61378580729166,7.33,4.35
6/30/2020,WERN,0.57,39132000.0,52818000.0,153966000.0,65389000.0,0.83,120842000.0,65197000.0,2897929564.0,0.069,2.55,19.354,1.207,181964000.0,3007540564.0,0.009000000000000001,0.9440000000000001,568959000.0,1939701000.0,53172000.0,1136388000.0,2079713000.0,0.034435421704558655,0.01881605779258965,0.020174243349877122,41.351257197062175,292.61378580729166,3.57,4.35
6/30/2020,WES,0.6,273037000.0,322194000.0,345688000.0,59738000.0,3.2230000000000003,492540000.0,205439000.0,4599762290.0,0.39799999999999996,1.6440000000000001,10.964,1.6219999999999999,-331883000.0,12523039290.0,0.18,0.46299999999999997,671755000.0,18188134000.0,372735000.0,2797980000.0,11953243000.0,0.09758361389287987,0.02284208561643062,0.015011820343967116,7.9111883242925,292.61378580729166,13.12,4.35
3/31/2019,WETF,0.05,8824000.0,10683000.0,7852000.0,78942000.0,1.253,11734000.0,7845000.0,1085373121.0,0.135,2.986,30.122,3.867,56715000.0,1227298121.0,0.017,0.052000000000000005,65485000.0,341582000.0,10667000.0,363434000.0,951517000.0,0.02427951154817656,0.009273612557631655,0.025832742943129323,6.555044054985046,263.4224349975586,4.54,3.55
6/30/2020,WEX,1.67,12718000.0,28782000.0,385723000.0,1449693000.0,2.943,86320000.0,364930000.0,7310044565.0,0.209,3.698,58.263000000000005,4.354,971223000.0,8633612565.0,0.0,8.375,347084000.0,2719235000.0,21803000.0,1976945000.0,7906739000.0,0.006433158231513775,0.0016085013050260038,0.004677050714631137,139.39266662597657,292.61378580729166,10.45,4.35
3/31/2018,WGL,2.64,135880000.0,249212000.0,371094000.0,46319000.0,2.9560000000000004,266501000.0,259869000.0,4514985690.0,0.153,2.622,15.832,1.849,-132773000.0,6872803690.0,0.023,5.06,886451000.0,8050847000.0,225779000.0,1721772000.0,6846826000.0,0.07891869539056275,0.01984569200385697,0.016877727275155022,82.96611862182617,259.3767046610514,0.14,-1.57
9/30/2020,WGO,1.28,42459000.0,68398000.0,107997000.0,292575000.0,1.071,76645000.0,104202000.0,1701066678.0,0.057999999999999996,2.056,27.686,0.722,413220000.0,1948169678.0,0.009000000000000001,3.0980000000000003,737807000.0,907587000.0,68912000.0,827466000.0,1713700000.0,0.051312078079341024,0.024776215206862344,0.046782291945565546,57.06660010019939,331.48317769368487,-5.18,2.14
9/30/2020,WH,0.29,27000000.0,71000000.0,97000000.0,735000000.0,4.082,95000000.0,92000000.0,4363011640.0,0.08,4.531000000000001,-71.525,2.915,759000000.0,6463011640.0,0.016,0.987,337000000.0,3363000000.0,71000000.0,963000000.0,4894000000.0,0.028037383177570093,0.005516959542296689,0.008028545941123996,49.0985408782959,331.48317769368487,3.71,2.14
6/30/2020,WHD,0.13,6028000.0,8875000.0,57388000.0,270673000.0,0.7909999999999999,17861000.0,49176000.0,1698648661.0,0.091,4.899,27.218000000000004,3.2560000000000002,357888000.0,1458786661.0,0.012,1.037,66548000.0,515688000.0,7341000.0,346746000.0,822152000.0,0.017384483166352317,0.007331977541865738,0.011689238454259164,17.51523707707723,292.61378580729166,11.35,4.35
9/30/2020,WHR,6.35,397000000.0,570000000.0,1152000000.0,3528000000.0,4.77,737000000.0,1056000000.0,12311101603.0,0.075,3.6519999999999997,14.118,0.647,202000000.0,16516101603.0,0.024,16.869,5291000000.0,10806000000.0,591000000.0,3371000000.0,20359000000.0,0.11776920795016316,0.019499975440836977,0.03673884878771053,167.86265614827474,331.48317769368487,9.28,2.14
9/30/2018,WIFI,-0.01,-522000.0,150000.0,38070000.0,13176000.0,2.984,19567000.0,8457000.0,1047891960.0,-0.008,9.564,-394.686,4.36,-131639000.0,1063264960.0,0.0,0.2,65253000.0,189663000.0,-446000.0,109572000.0,438701000.0,-0.004763990800569488,-0.0011898764762332432,-0.0027522500434982045,29.332833512624106,273.4200927734375,10.14,0.07
9/30/2020,WING,0.34,10081000.0,14301000.0,21167000.0,52344000.0,-2.197,16635000.0,22608000.0,3459607846.0,0.158,-18.85,105.595,14.493,24865000.0,3734503846.0,0.004,0.763,63988000.0,339249000.0,14301000.0,-183537000.0,219691000.0,-0.05492625465165062,0.04588717789986845,0.029715636597307582,147.15606460571288,331.48317769368487,-2.46,2.14
12/31/2014,WINMQ,-3.9,-77500000.0,20500000.0,354700000.0,34500000.0,55.553999999999995,375500000.0,120900000.0,1236782668.0,-0.054000000000000006,5.502000000000001,-31.311,0.212,-1039300000.0,9853982668.0,0.127,6.018,1443100000.0,13170800000.0,20500000.0,224800000.0,12713400000.0,-0.3447508896797153,-0.006095930278289049,-0.005884228748443527,58.74188175201416,179.0726025899251,-5.38,1.66
6/30/2020,WIRE,0.6,12347000.0,15744000.0,51279000.0,250383000.0,0.11599999999999999,20761000.0,41582000.0,1021887259.0,0.049,1.29,17.652,0.866,474006000.0,771504259.0,0.002,2.029,253631000.0,573786000.0,16011000.0,792111000.0,884045000.0,0.015587461858249664,0.013966483606603736,0.02151847552920427,46.167006492614746,292.61378580729166,3.01,4.35
6/30/2020,WK,-0.41,-19765000.0,-16794000.0,7113000.0,402121000.0,8.193,-15076000.0,6417000.0,2789314119.0,-0.23600000000000002,39.163000000000004,-44.496,8.606,344698000.0,2708047119.0,0.0,0.133,83860000.0,338865000.0,-16207000.0,71223000.0,654727000.0,-0.2775086699521222,-0.030188154757631806,-0.05832706239948062,41.481833457946784,292.61378580729166,15.74,4.35
6/30/2020,WLK,0.11,15000000.0,36000000.0,448000000.0,1109000000.0,1.206,227000000.0,321000000.0,7325478345.0,0.009000000000000001,1.2409999999999999,18.783,0.965,2056000000.0,10333478345.0,0.018000000000000002,2.5140000000000002,1709000000.0,13731000000.0,36000000.0,5901000000.0,13555000000.0,0.002541942043721403,0.0011066027296200663,0.0010924186148131964,46.21130663553874,292.61378580729166,9.2,4.35
3/31/2019,WLL,-0.76,-68925000.0,14537000.0,148509000.0,1692000.0,0.845,152451000.0,-46958000.0,2109471048.0,-0.177,0.502,8.158999999999999,1.079,-222761000.0,4961079048.0,0.0,-0.515,389489000.0,10075606000.0,-45681000.0,4202349000.0,7751795000.0,-0.016401541138063497,-0.00889148900351467,-0.006840779601743062,26.942666625976567,263.4224349975586,1.2,3.55
9/30/2020,WLTW,0.93,121000000.0,73000000.0,521000000.0,1647000000.0,2.6069999999999998,445000000.0,457000000.0,24008635220.0,0.06,2.283,22.565,2.588,694000000.0,29033635220.0,0.013999999999999999,3.545,2009000000.0,9586000000.0,228000000.0,10515000000.0,38037000000.0,0.011507370423204944,0.003181113126692431,0.012622574587940747,204.05488866170245,331.48317769368487,0.53,2.14
9/30/2020,WM,0.92,390000000.0,680000000.0,1029000000.0,1072000000.0,2.4619999999999997,1032000000.0,686000000.0,45603434395.0,0.10099999999999999,6.374,30.301,3.0410000000000004,551000000.0,54953434395.0,0.02,1.6230000000000002,3861000000.0,24362000000.0,613000000.0,7155000000.0,24772000000.0,0.05450733752620545,0.01574358146294203,0.016008537886873,110.52597885131836,331.48317769368487,2.28,2.14
9/30/2020,WMB,0.25,309000000.0,641000000.0,452000000.0,70000000.0,2.439,1144000000.0,121000000.0,22779003908.0,0.159,1.8880000000000001,105.458,2.945,-458000000.0,45092003908.0,0.084,0.1,1933000000.0,57241000000.0,718000000.0,12065000000.0,44320000000.0,0.02561127227517613,0.00697202166064982,0.005398228542478294,20.15550146102905,331.48317769368487,0.74,2.14
9/30/2020,WMGI,-0.15,-19722000.0,16358000.0,21346000.0,141549000.0,2.042,27592000.0,8560000.0,3976005982.0,-0.08800000000000001,4.654,-36.131,4.846,-144949000.0,5058340982.0,0.0,0.066,223367000.0,1259441000.0,3411000.0,854251000.0,2598719000.0,-0.023086891323510304,-0.0075891237182627285,-0.015659328225776356,30.189499982198075,331.48317769368487,0.72,2.14
6/30/2020,WMK,1.54,41472000.0,56002000.0,14312000.0,108660000.0,0.565,80358000.0,-10455000.0,1327438162.0,0.038,1.194,13.095999999999998,0.344,267061000.0,1429796162.0,0.025,-0.389,1098704000.0,1459544000.0,56450000.0,1111347000.0,1739130000.0,0.03731687762687981,0.02384640596160149,0.02841435407223078,49.750963083902995,292.61378580729166,2.23,4.35
6/30/2020,WMS,0.83,70466000.0,107098000.0,133733000.0,235210000.0,2.574,143417000.0,123438000.0,3690134213.0,0.139,6.127000000000001,35.603,2.086,470463000.0,4560554213.0,0.006999999999999999,1.7790000000000001,508639000.0,1890893000.0,107636000.0,602306000.0,2415031000.0,0.11699368759401367,0.029178093366089296,0.037265990196166575,41.658316675821936,292.61378580729166,10.14,4.35
6/30/2020,WMT,2.29,6476000000.0,6059000000.0,11939000000.0,16906000000.0,2.074,12112000000.0,10145000000.0,418489000000.0,0.047,5.557,23.386,0.772,-16961000000.0,471077000000.0,0.015,3.582,137742000000.0,178471000000.0,9341000000.0,75310000000.0,237382000000.0,0.08599123622360909,0.02728092273213639,0.03628600725047767,122.989333597819,292.61378580729166,0.62,4.35
6/30/2018,WNC,0.55,31902000.0,46041000.0,52514000.0,119215000.0,1.743,60185000.0,54360000.0,1070387649.0,0.052000000000000005,2.144,8.811,0.516,295451000.0,1457788649.0,0.015,0.95,612690000.0,905258000.0,50078000.0,499215000.0,1369131000.0,0.06390432979778252,0.023300911307975642,0.03524078218585199,19.04224815368652,258.16588694254557,-2.0,1.7
9/30/2020,WOR,11.41,616675000.0,-30121000.0,117388000.0,650068000.0,1.158,810254000.0,84517000.0,2566535306.0,0.877,1.8559999999999999,3.665,0.883,1224273000.0,2658089306.0,0.021,1.5630000000000002,702909000.0,2173960000.0,788043000.0,1382785000.0,3131053000.0,0.4459659310738835,0.19695450699812492,0.28366437284954643,39.618502680460615,331.48317769368487,9.07,2.14
9/30/2020,WPX,-0.28,-155000000.0,-113000000.0,390000000.0,195000000.0,1.095,99000000.0,175000000.0,2692994808.0,-0.32799999999999996,0.594,-2.5069999999999997,1.147,4000000.0,5710994808.0,0.0,0.312,473000000.0,11632000000.0,-139000000.0,4536000000.0,9501000000.0,-0.0341710758377425,-0.016314072202926008,-0.013325309491059147,5.5165000120798755,331.48317769368487,-5.86,2.14
6/30/2018,WPZ,0.44,426000000.0,480000000.0,958000000.0,255000000.0,1.07,1076000000.0,186000000.0,45151390672.0,0.2,2.096,65.437,5.455,-308000000.0,61916390672.0,0.053,0.19399999999999998,2086000000.0,52522000000.0,650000000.0,21539000000.0,45938000000.0,0.019778076976647012,0.009273368453132484,0.008110886866455962,37.59437510172526,258.16588694254557,5.95,1.7
9/30/2018,WRD,0.04,11523000.0,122776000.0,155867000.0,1745000.0,1.544,121466000.0,-150137000.0,2213307319.0,0.013999999999999999,2.1519999999999997,-16.201,2.504,-248794000.0,3510834319.0,0.0,-1.507,259490000.0,3994352000.0,46296000.0,1028564000.0,3064452000.0,0.011202997577204724,0.0037602155295628713,0.0028848233705992864,21.33250001271566,273.4200927734375,-0.01,0.07
6/30/2020,WRK,0.69,178500000.0,271600000.0,740200000.0,291500000.0,1.584,655800000.0,498400000.0,7747548893.0,0.042,0.6609999999999999,9.985,0.436,2219000000.0,17509448893.0,0.053,1.921,4236300000.0,26232700000.0,290100000.0,11713100000.0,30277600000.0,0.015239347397358513,0.005895447459508019,0.006804484479294926,28.07651538848877,292.61378580729166,-1.45,4.35
6/30/2020,WSC,0.1,11490000.0,41067000.0,75379000.0,664148000.0,3.966,88877000.0,38996000.0,3966903652.0,0.045,5.626,219.919,3.759,349754000.0,5686760652.0,0.0,0.35200000000000004,256862000.0,4270518000.0,39724000.0,705090000.0,3501540000.0,0.0162957920265498,0.0032814133209959047,0.002690540117147381,12.490749931335447,292.61378580729166,7.96,4.35
6/30/2020,WSM,1.73,134564000.0,185361000.0,162527000.0,947760000.0,2.367,286443000.0,128725000.0,6991872879.0,0.09,5.246,17.022000000000002,1.163,591267000.0,8133127879.0,0.021,1.655,1490777000.0,3878969000.0,185361000.0,1332922000.0,4487296000.0,0.10095414435353306,0.029987769917562825,0.034690661358727025,68.69232228597005,292.61378580729166,14.03,4.35
6/30/2020,WSO,2.26,86578000.0,125146000.0,219396000.0,79573000.0,0.627,118004000.0,215263000.0,8974260156.0,0.064,6.245,37.733000000000004,1.858,992611000.0,9157396156.0,0.028999999999999998,5.603,1355385000.0,1608595000.0,111585000.0,1437039000.0,2636727000.0,0.060247495022751646,0.032835405409813,0.053822124276154036,163.1128222147624,292.61378580729166,8.0,4.35
9/30/2020,WST,1.11,82300000.0,99200000.0,118600000.0,519400000.0,0.503,133900000.0,71100000.0,20842292113.0,0.15,12.125,66.867,10.23,790600000.0,20648392113.0,0.002,0.9620000000000001,548000000.0,1801300000.0,105500000.0,1718900000.0,2582800000.0,0.04787945779277445,0.031864643023075734,0.045689224449009046,266.76654764811195,331.48317769368487,4.26,2.14
9/30/2018,WTI,0.32,46260000.0,56859000.0,179660000.0,339063000.0,-3.398,95001000.0,202611000.0,1018605801.0,0.301,-2.215,7.638999999999999,1.798,43159000.0,1663479801.0,0.0,1.456,153459000.0,1300405000.0,58032000.0,-459776000.0,1102349000.0,-0.10061421213808464,0.04196493125135506,0.035573532860916406,7.254166706403098,273.4200927734375,0.87,0.07
6/30/2020,WTS,0.6,20200000.0,31000000.0,48200000.0,148700000.0,0.6729999999999999,43000000.0,33400000.0,2895797864.0,0.06,2.9389999999999996,24.899,1.91,388600000.0,3009597864.0,0.011000000000000001,0.988,338700000.0,759700000.0,31500000.0,985200000.0,1648300000.0,0.02050345107592367,0.012255050658253958,0.026589443201263656,80.49558830261229,292.61378580729166,0.98,4.35
3/31/2019,WTTR,0.01,1135000.0,6633000.0,36587000.0,15683000.0,0.354,34924000.0,3286000.0,1168189514.0,0.003,1.392,42.403999999999996,0.7709999999999999,240002000.0,1270849514.0,0.0,0.031,362646000.0,908367000.0,2406000.0,839090000.0,1411952000.0,0.0013526558533649548,0.0008038516890092581,0.001249494972846878,9.458833297093712,263.4224349975586,13.31,3.55
12/31/2018,WVE,-1.28,-37887000.0,-48943000.0,-32820000.0,174819000.0,2.927,-36276000.0,-36283000.0,1494536953.0,-10.466,20.375999999999998,-10.191,103.686,72232000.0,1319717953.0,0.0,-1.2309999999999999,3620000.0,-8920000.0,-37990000.0,73348000.0,295940000.0,-0.5165376015705949,-0.12802257214300197,4.247421524663677,44.39633312225342,258.4602567036946,-2.91,-1.81
9/30/2020,WW,0.8,54525000.0,92642000.0,79906000.0,204397000.0,-3.5639999999999996,105283000.0,71446000.0,1506229857.0,0.17,-2.576,16.399,1.0859999999999999,-42945000.0,2969797857.0,0.0,1.05,320699000.0,1638167000.0,92864000.0,-584750000.0,1503009000.0,-0.09324497648567764,0.036277227880870976,0.0332841523483259,23.4013334274292,331.48317769368487,-3.25,2.14
6/30/2020,WWD,0.62,38465000.0,53376000.0,160237000.0,101363000.0,1.046,85859000.0,150539000.0,5256450478.0,0.073,2.752,21.03,1.946,701319000.0,6084534478.0,0.008,2.416,523826000.0,2807595000.0,53753000.0,1909766000.0,3906669000.0,0.02014121101747544,0.009845983880385054,0.01370033783362629,65.85941734313965,292.61378580729166,9.33,4.35
9/30/2020,WWE,0.62,48278000.0,63382000.0,116843000.0,519461000.0,2.543,90182000.0,110777000.0,2904049049.0,0.218,7.598,15.489,2.7430000000000003,201753000.0,3202687049.0,0.013000000000000001,1.426,221595000.0,1074009000.0,70385000.0,382223000.0,1354267000.0,0.12630846390719555,0.035648804851628225,0.044951206181698664,43.61554597218832,331.48317769368487,-4.59,2.14
6/30/2020,WWW,-0.02,-2200000.0,5300000.0,115600000.0,422600000.0,2.56,16300000.0,112600000.0,1894636811.0,-0.006,2.617,32.332,0.9620000000000001,442200000.0,2673136811.0,0.017,1.375,349100000.0,1576300000.0,8700000.0,724000000.0,2589400000.0,-0.0030386740331491712,-0.0008496176720475786,-0.0013956734124214933,20.504181575775146,292.61378580729166,6.4,4.35
9/30/2020,WY,0.38,283000000.0,510000000.0,608000000.0,787000000.0,0.9179999999999999,618000000.0,543000000.0,20369883670.0,0.134,2.3890000000000002,41.486999999999995,2.903,1214000000.0,25556883670.0,0.025,0.727,2110000000.0,20711000000.0,503000000.0,8527000000.0,16356000000.0,0.033188694734373164,0.01730251895328931,0.013664236396118004,27.804999987284347,331.48317769368487,3.97,2.14
